cell_type	comparison	tf	activity	pvalue	n_targets	n_de_targets	concordant_up	concordant_down	padj
AF_outer	healthy_vs_degenerated_all	TAF1	0.0	1.0	38	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	RUNX2	0.0	1.0	99	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TFAP2B	0.0	1.0	18	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CREM	0.0	1.0	60	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	IRF8	0.0	1.0	49	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ETV5	0.0	1.0	16	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	DMTF1	0.0	1.0	16	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR5A1	0.0	1.0	71	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NEUROD2	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NEUROD1	0.0	1.0	45	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HHEX	0.0	1.0	22	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOXO3	0.0	1.0	174	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MBD1	0.0	1.0	14	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CEBPD	-0.014492753623188406	0.02645891648943993	69	1	0	1	0.5340940219963164
AF_outer	healthy_vs_degenerated_all	ELK1	0.0	1.0	51	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FLI1	0.0	1.0	75	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ELK4	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PREB	0.0	1.0	13	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	POU1F1	0.0	1.0	39	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PAX5	0.0	1.0	48	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CEBPA	-0.006024096385542169	0.06266625414077302	166	1	0	1	0.8670525521876484
AF_outer	healthy_vs_degenerated_all	LITAF	0.0	1.0	23	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	STAT6	0.0	1.0	87	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HIF1A	0.0	0.008491780213329556	381	2	1	1	0.3067631938828132
AF_outer	healthy_vs_degenerated_all	TP73	0.0	1.0	110	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF11	0.0	1.0	17	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TCF4	0.0	1.0	46	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HIVEP2	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	E2F4	0.0	1.0	160	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GATA5	0.0	1.0	17	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SRF	0.0	1.0	81	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ELF1	0.0	1.0	61	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GATA3	-0.006993006993006993	0.05418420796109781	143	1	0	1	0.7729543135674973
AF_outer	healthy_vs_degenerated_all	MSX1	0.0	1.0	19	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	OTX2	0.0	1.0	27	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	LHX2	0.0	1.0	24	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GABPA	0.0	1.0	30	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HSF2	0.0	1.0	23	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	VDR	0.0	0.0007238220997695401	109	2	1	1	0.12648791193472714
AF_outer	healthy_vs_degenerated_all	HOXC8	0.0	1.0	14	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HR	0.0	1.0	69	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	RELB	0.0	1.0	40	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CEBPE	0.0	1.0	22	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR0B1	0.0	1.0	38	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	LEF1	0.0	1.0	84	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ID1	0.0	1.0	63	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZNF143	0.0	1.0	25	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SOX9	0.0	1.0	76	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	YBX1	-0.012345679012345678	0.03100035514981251	81	1	0	1	0.5340940219963164
AF_outer	healthy_vs_degenerated_all	HSF1	-0.012195121951219513	0.031378010094216625	82	1	0	1	0.5340940219963164
AF_outer	healthy_vs_degenerated_all	FOXE1	0.0	1.0	5	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	POU4F1	0.0	1.0	21	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NOTO	0.0	1.0	5	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HNF1B	0.0	1.0	37	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PAX3	0.0	1.0	84	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ID2	0.0	1.0	55	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MEF2A	0.0	1.0	83	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PDX1	0.0	1.0	57	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR2F2	0.0	1.0	53	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR1H4	0.0	1.0	94	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ASCL1	0.0	1.0	50	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	RFX1	0.0	1.0	19	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CRX	0.0	1.0	21	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NRL	0.0	1.0	15	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	UBTF	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MYBL2	0.0	1.0	47	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ELF2	0.0	1.0	8	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	JUND	-0.012658227848101266	0.030244677144375728	79	1	0	1	0.5340940219963164
AF_outer	healthy_vs_degenerated_all	TP63	0.0	1.0	173	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NFKBIB	0.0	1.0	16	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOXC6	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOXO1	0.0	1.0	228	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PITX2	0.0	1.0	99	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR5A2	0.0	1.0	43	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	POU2F1	0.0125	0.030622577510494693	80	1	1	0	0.5340940219963164
AF_outer	healthy_vs_degenerated_all	XBP1	0.0	1.0	47	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SREBF1	0.0	1.0	107	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TCF3	0.0	1.0	91	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	LRRFIP1	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TCF12	0.0	1.0	37	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	E4F1	0.0	1.0	10	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOXB1	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	BRCA1	0.017857142857142856	0.021519022692430233	56	1	1	0	0.5013932287336245
AF_outer	healthy_vs_degenerated_all	ZNF362	0.0	1.0	14	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NRF1	0.0	1.0	79	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GATA1	0.0	1.0	97	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MYCN	0.0	1.0	120	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PKNOX1	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR4A3	0.0	1.0	31	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SSRP1	0.0	1.0	108	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZNF91	0.0	1.0	35	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR2C1	-0.07142857142857142	0.005416371720263694	14	1	0	1	0.25240292216428817
AF_outer	healthy_vs_degenerated_all	ID3	0.0	1.0	31	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ERF	0.0	1.0	15	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZNF354C	0.0	1.0	21	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HMGA2	0.0	1.0	36	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	POU2F2	0.0	1.0	29	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PHOX2B	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SREBF2	0.0	1.0	56	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ELF4	0.0	1.0	35	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TTF1	-0.022222222222222223	0.017322814162464683	45	1	0	1	0.43245168212724333
AF_outer	healthy_vs_degenerated_all	DLX4	0.0	1.0	33	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR1I2	0.0	1.0	175	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR1H3	0.0	1.0	100	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MITF	0.011494252873563218	0.03326444550815705	87	1	1	0	0.5340940219963164
AF_outer	healthy_vs_degenerated_all	NCOA1	-0.015384615384615385	0.02494116783282317	65	1	0	1	0.5282992822770726
AF_outer	healthy_vs_degenerated_all	NCOR1	0.0	1.0	68	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOSL1	0.0	1.0	44	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	JUNB	0.0	1.0	80	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MTF2	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	DNMT1	0.0	1.0	149	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF5	0.0	1.0	67	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR3C2	-0.023809523809523808	0.0161757946688815	42	1	0	1	0.428674911921014
AF_outer	healthy_vs_degenerated_all	MYRF	0.0	1.0	7	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	EBF1	0.0	1.0	24	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CREBBP	0.0	1.0	31	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZFPM1	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	APEX1	0.0	1.0	34	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TEAD2	0.0	1.0	5	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TFAM	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	IRF4	0.0	1.0	41	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZBED1	0.0	1.0	19	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NCOA2	0.0	1.0	52	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOXA1	0.0	1.0	45	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR4A2	0.0	1.0	45	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF1	0.0	1.0	21	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	LHX3	0.0	1.0	7	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CTCF	0.0	1.0	118	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	BCL6	0.0	1.0	77	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	RB1	0.0	1.0	32	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TFCP2	0.0	1.0	57	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	REST	0.0	1.0	41	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ESRRA	0.0	1.0	40	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOXD3	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	IRF9	0.0	1.0	17	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TFE3	0.0	1.0	33	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZNF236	0.0	1.0	7	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TFAP2C	-0.041666666666666664	0.009270222066863716	24	1	0	1	0.3067631938828132
AF_outer	healthy_vs_degenerated_all	PAX8	0.0	1.0	23	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NKX2-1	0.0	1.0	43	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PBX1	0.0	1.0	43	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SP4	0.0	1.0	41	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CIITA	0.0	1.0	26	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CDX2	0.0	1.0	44	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ELF3	0.0	1.0	22	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ELF5	0.0	1.0	7	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZEB1	0.0	1.0	47	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	EGR3	0.0	1.0	24	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	EWSR1	0.0	1.0	51	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NAB2	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	DEAF1	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TBPL1	0.0	1.0	29	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MEF2C	0.0	1.0	55	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	POU4F2	0.0	1.0	23	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TAL1	0.0	1.0	78	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	EPAS1	0.0	1.0	79	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SMARCA1	0.0	1.0	41	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NFATC4	0.0	1.0	32	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOXM1	0.0	1.0	81	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MYF5	0.0	1.0	17	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MYOG	0.0	1.0	42	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SMAD7	0.0	1.0	55	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SOX10	0.0	1.0	25	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	POU3F1	0.0	1.0	14	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NKRF	0.0	1.0	8	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ATF6	0.0	1.0	47	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOPX	0.0	1.0	5	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NKX6-1	0.0	1.0	8	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ERG	0.0	1.0	45	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PITX3	0.0	1.0	19	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOXB2	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SATB1	0.0	1.0	39	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NFKB2	0.0	1.0	51	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	RORA	0.0	1.0	54	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PROX1	0.0	1.0	25	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF3	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PEG3	0.0	1.0	7	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR2E3	0.0	1.0	10	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NCOR2	0.0	1.0	52	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NCOA3	0.0	1.0	67	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZFHX3	0.0	1.0	8	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SMAD1	0.0	1.0	60	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SPDEF	0.0	1.0	13	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PAX2	0.0	1.0	17	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF13	0.0	1.0	14	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GTF2IRD1	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MAFB	0.0	1.0	31	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR2F6	0.0	1.0	7	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ELK3	0.0	1.0	21	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF6	0.0	1.0	48	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SNAI1	0.0	1.0	87	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HESX1	0.0	1.0	17	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	BACH2	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PATZ1	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZHX2	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ONECUT1	0.0	1.0	22	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	RXRA	0.0	1.0	77	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR1H2	0.0	1.0	37	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KAT5	0.0	1.0	46	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GBX2	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	YBX3	0.0	1.0	23	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SMAD6	0.0	1.0	23	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MYBL1	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CDX1	0.0	1.0	25	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TFDP1	0.0	1.0	31	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF12	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KMT2A	0.0	1.0	66	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GATA2	0.0	1.0	66	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PRDM1	0.0	1.0	44	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MXD1	0.0	1.0	21	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CLOCK	0.0	1.0	56	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	BHLHE40	0.0	1.0	31	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SRY	-0.029411764705882353	0.01311162016420562	34	1	0	1	0.3916019513354594
AF_outer	healthy_vs_degenerated_all	MAF	0.0	1.0	41	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	AIRE	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZGPAT	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ETV1	0.0	1.0	19	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF4	0.0	1.0	104	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	EGR2	0.0	1.0	56	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SIX4	0.0	1.0	5	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NEUROG3	0.0	1.0	18	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CXXC1	0.0	1.0	19	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TBX21	0.0	1.0	33	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOXA10	0.0	1.0	44	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	LMX1B	0.0	1.0	16	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TBX2	0.0	1.0	26	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZNF699	0.0	1.0	39	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	RFX5	0.0	1.0	18	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	RFXANK	0.0	1.0	13	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	RFXAP	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	BARX2	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOXO4	0.0	1.0	25	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	DLX5	0.0	1.0	32	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ID4	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SPIB	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOXN1	0.0	1.0	39	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TBX5	0.0	1.0	19	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TLX1	0.0	1.0	8	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HIVEP1	0.0	1.0	8	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SMAD2	-0.011904761904761904	0.032132952025802394	84	1	0	1	0.5340940219963164
AF_outer	healthy_vs_degenerated_all	NKX3-1	0.0	1.0	62	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HAND1	0.0	1.0	10	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HAND2	0.0	1.0	28	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PAX7	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SFPQ	0.0	1.0	26	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	BMAL1	0.0	1.0	48	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SKIL	0.0	1.0	19	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TBXT	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MSX2	0.0	1.0	35	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MZF1	0.0	1.0	18	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOXA5	0.0	1.0	14	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOXB4	0.0	1.0	10	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	CREB3	0.0	1.0	10	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NFE2	0.0	1.0	14	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZNF76	0.0	1.0	7	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOXQ1	0.0	1.0	15	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZGLP1	0.0	1.0	14	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NFYB	0.0	1.0	35	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ETV3	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GSC	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	IRF7	0.0	1.0	14	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NFATC3	0.0	1.0	24	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KDM5A	0.0	1.0	15	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GRHL3	0.0	1.0	23	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	THRA	0.0	1.0	60	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SOX17	0.0	1.0	38	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZIC2	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TBX15	0.0	1.0	27	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NFAT5	0.0	1.0	42	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MEF2B	0.0	1.0	5	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	BMAL2	0.0	1.0	7	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NFE2L2	0.005847953216374269	0.06450176353899531	171	1	1	0	0.8670525521876484
AF_outer	healthy_vs_degenerated_all	ZIC1	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MEIS1	0.0	1.0	16	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOXA9	0.0	1.0	34	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MAFA	0.0	1.0	12	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NR1D1	0.0	1.0	21	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MYF6	0.0	1.0	8	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZNF263	0.0	1.0	8	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	NFIA	0.0	1.0	43	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HEY2	0.0	1.0	15	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HOXB7	0.0	1.0	18	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZNF350	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	BCL11A	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TWIST1	0.0	1.0	68	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZNF395	0.0	1.0	5	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TFDP2	0.0	1.0	6	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	GTF3A	0.0	1.0	20	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF10	0.0	1.0	24	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	KLF2	0.0	1.0	47	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	PHF20	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	TGIF1	0.0	1.0	9	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOXG1	0.0	1.0	16	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	SF1	0.0	1.0	8	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	MBD2	0.0	1.0	75	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	FOXF2	0.0	1.0	11	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZBTB32	0.0	1.0	5	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	HEY1	0.0	1.0	26	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	ZBTB17	0.0	1.0	39	0	0	0	1.0
AF_outer	healthy_vs_degenerated_all	IRF5	0.0	1.0	19	0	0	0	1.0
